Country,City,Longitude,Latitude,count
MY,Petaling Jaya,101.64,3.12,1
MY,Kuala Lumpur,101.67,3.12,1
MY,Kuala Lumpur,101.68,3.12,3
MY,Shah Alam,101.5,3.13,1
MY,Petaling Jaya,101.62,3.13,3
MY,Petaling Jaya,101.63,3.13,1
MY,Kuala Lumpur,101.67,3.13,2
MY,Kuala Lumpur,101.68,3.13,1
MY,Kuala Lumpur,101.69,3.13,2
MY,Kuala Lumpur Sentral,101.69,3.13,1
MY,Kuala Lumpur,101.71,3.13,1
MY,Kuala Lumpur,101.72,3.13,1
MY,Cheras,101.73,3.13,1
MY,Subang Jaya,101.55,3.14,1
MY,Petaling Jaya,101.61,3.14,1
MY,Kuala Lumpur,101.62,3.14,1
MY,Kuala Lumpur,101.63,3.14,1
MY,Kuala Lumpur,101.71,3.14,4
MY,Petaling Jaya,101.59,3.15,1
MY,Petaling Jaya,101.62,3.15,1
MY,Kuala Lumpur,101.69,3.15,1
MY,Kuala Lumpur,101.7,3.15,5
MY,Kuala Lumpur,101.71,3.15,9
MY,Petaling Jaya,101.59,3.16,1
MY,Kuala Lumpur,101.61,3.16,1
MY,Petaling Jaya,101.61,3.16,2
MY,Kuala Lumpur,101.65,3.16,1
MY,Kuala Lumpur,101.66,3.16,1
MY,KL,101.69,3.16,1
MY,Kuala Lumpur,101.7,3.16,2
MY,Kuala Lumpur,101.71,3.16,4
MY,Kuala Lumpur,101.72,3.16,2
MY,Kuala Lumpur,101.73,3.16,1
MY,Ampang,101.75,3.16,2
MY,Petaling Jaya,101.61,3.17,1
MY,Kuala Lumpur,101.67,3.17,1
MY,Kuala Lumpur,101.69,3.17,1
MY,Kuala Lumpur,101.66,3.18,1
MY,Kuala Lumpur,101.75,3.18,1
MY,Kuala Lumpur,101.63,3.19,1
MY,Kuala Lumpur,101.73,3.2,1
MY,Kuala Lumpur,101.64,3.21,1
MY,Petaling Jaya,101.64,3.21,1
MY,Komtar,101.69,3.25,1
MY,Rawang,101.56,3.33,1
MY,Rawang,101.58,3.34,1
ID,Medan,98.4,3.35,1
ID,Medan,98.4,3.36,1
ID,Medan,98.39,3.39,1
MY,Genting Highlands,101.77,3.39,1
MY,Genting Highland,101.79,3.42,2
MY,Pahang,101.79,3.42,1
ID,Medan,98.67,3.58,2
ID,Medan,98.69,3.61,1
ID,Medan,98.68,3.72,1
ID,Medan,98.68,3.78,1
MY,Kuantan,103.33,3.81,1
MY,Kuantan,103.37,3.81,1
MY,Kuantan,103.33,3.82,1
MY,Seri Manjung,100.67,4.22,1
MY,Miri Sarawak,114.03,4.29,1
BN,Brunei,114.4,4.3,1
MY,Kampar,101.15,4.33,1
MY,Miri,113.99,4.33,1
MY,Miri,113.99,4.4,2
MY,Bintulu,102.23,4.41,1
MY,Cameron Highlands,101.38,4.47,1
MY,Ipoh,101.11,4.57,1
MY,Ipoh,101.09,4.6,2
CO,Bogota D.C.,-74.07,4.62,1
MY,Ipoh,101.15,4.63,1
MY,Ipoh,101.1,4.64,1
CO,BOGOTA D.C.,-74.1,4.65,1
CO,BOGOTA D.C.,-74.06,4.65,1
CO,BOGOTA DC,-74.06,4.65,1
CO,Bogota D.C.,-74.05,4.67,1
CO,Bogota D.C.,-74.12,4.68,1
CO,Bogota,-74.05,4.68,1
CO,BOGOTA,-74.05,4.68,1
CO,Bogota D.C.,-74.04,4.68,1
CO,Bogota D.C.,-74.03,4.7,1
BN,Mukim Kilanas,114.73,4.77,1
MY,Taiping,100.74,4.86,1
MY,Taiping,100.73,4.87,1
BN,Bandar Seri Begawan,114.94,4.91,2
BN,Brunei Muara District,115,5,1
MY,Penang,100.27,5.29,1
MY,Labuan,115.26,5.3,1
MY,Bayan Lepas,100.31,5.33,1
MY,Bayan Lepas,100.31,5.34,1
MY,Bukit Mertajam,100.43,5.34,1
MY,Perai,100.43,5.34,1
MY,Bukit Mertajam,100.44,5.37,1
MY,Penang,100.32,5.38,1
MY,Penang,100.29,5.4,1
MY,Georgetown,100.33,5.4,1
MY,Penang,100.4,5.4,1
MY,Penang,100.33,5.41,1
MY,Penang,100.33,5.42,2
MY,Penang,100.31,5.43,1
MY,Georgetown,100.32,5.43,1
MY,Butterworth,100.38,5.43,1
MY,Penang,100.31,5.44,2
MY,Penang,100.31,5.45,1
MY,Penang,100.31,5.46,1
MY,Penang,100.25,5.47,1
MY,Sungai Petani,100.5,5.66,1
MY,Kota Kinabalu,116.05,5.93,1
MY,Kota Kinabalu,116.1,5.96,1
MY,Kota Kinabalu,116.07,5.97,2
MY,Sabah,116.09,5.97,1
MY,Kota Kinabalu,116.07,5.98,2
MY,Kota Kinabalu,116.08,5.99,1
MY,Kota Kinabalu,116.13,6.04,2
MY,Alor Setar,100.38,6.1,1
PH,General Santos,125.18,6.12,1
MY,Alor Setar,100.37,6.13,1
CO,Medellin,-75.57,6.2,1
MY,Langkawi,99.73,6.29,1
MY,Langkawi,99.85,6.31,1
MY,Langkawi,99.73,6.34,1
TH,Songkhla,100.48,6.99,1
TH,Hatyai,100.47,7,1
PH,Davao,125.59,7.05,1
PH,Davao City,125.61,7.09,1
PH,Davao,125.63,7.1,1
TH,Muang,98.3,7.83,1
TH,Phuket,98.34,7.83,1
TH,Kratoo,98.29,7.89,1
TH,Phuket,98.29,7.89,1
TH,Kathu,98.3,7.89,3
TH,Muang,98.37,7.89,1
TH,Katu,98.3,7.9,1
TH,Phuket,98.37,7.9,1
TH,Muang Krabi,98.82,8.03,1
TH,Phuket,98.31,8.1,1
TH,Nakhonsithamarat,99.97,8.38,1
PH,Cagayan de Oro,124.65,8.48,1
PH,Cagayan de Oro,124.66,8.48,1
PA,Panama,-79.56,8.96,1
PA,Panama,-79.52,8.98,1
PA,Panama,-79.51,8.98,1
PA,Panama City,-79.47,9.01,1
PA,Panama,-79.53,9.03,1
TH,Muang,99.3,9.11,1
TH,Surat Thani,100.06,9.53,1
TH,Koh Samui,100.04,9.54,1
CR,Alajuela,-84.12,9.6,1
CR,San Jose,-84.04,9.91,1
CR,San Jose,-84.02,9.91,1
CR,San Jose,-84.08,9.93,1
CR,San Jose,-84.06,9.93,1
CR,Guachipelin,-84.16,9.94,1
CR,San Jose,-84.15,9.94,1
CR,San Jose,-84.14,9.94,1
CR,SAN JOSE,-84.11,9.94,1
CR,Moravia,-84.06,9.96,1
CR,Alajuela,-84.21,10.01,1
TT,San Fernando,-61.45,10.29,1
PH,Cebu City,123.9,10.3,1
PH,Cebu,123.91,10.3,1
PH,Cebu City,123.89,10.31,1
PH,Cebu City,123.92,10.31,2
PH,Cebu City,123.91,10.32,2
PH,Lapu-Lapu City,123.96,10.32,1
PH,Cebu City,123.91,10.33,2
PH,Lapu Lapu,123.98,10.33,1
PH,Mandaue City,123.92,10.34,1
PH,CEBU,123.87,10.41,1
TT,Chaguanas,-61.41,10.53,1
TT,Port of Spain,-61.53,10.66,1
PH,Bacolod City,122.94,10.67,1
PH,Bacolod City,122.96,10.68,1
PH,Iloilo City,122.57,10.69,1
PH,Cebu City,122.57,10.7,1
PH,Iloilo,122.55,10.71,1
VN,Thành Phố Hồ Chí Minh,106.71,10.72,1
PH,Talisay,122.96,10.72,1
VN,Thành Phố Hồ Chí Minh,106.7,10.73,1
PH,Iloilo City,122.55,10.73,1
VN,Thành Phố Hồ Chí Minh,106.67,10.75,1
VN,Thành Phố Hồ Chí Minh,106.69,10.77,2
VN,Thành Phố Hồ Chí Minh,106.7,10.77,1
VN,Thành Phố Hồ Chí Minh,106.7,10.78,4
VN,Thành Phố Hồ Chí Minh,106.68,10.79,1
VN,Thành Phố Hồ Chí Minh,106.69,10.8,1
VN,Thành Phố Hồ Chí Minh,106.72,10.8,1
VN,Thành Phố Hồ Chí Minh,106.74,10.8,1
VN,Ho Chi Minh,106.75,10.8,1
VN,Thành Phố Hồ Chí Minh,106.63,10.81,1
VN,Thành Phố Hồ Chí Minh,106.66,10.81,1
VN,Ho Chi Minh,106.67,10.81,1
VN,Thành Phố Hồ Chí Minh,106.69,10.82,1
KH,Phnom Penh,104.84,11.55,1
KH,Phnom Penh,104.93,11.55,2
KH,Phnom Penh,104.9,11.58,1
PH,Malay,121.92,11.96,1
CW,Willemstad,-68.9,12.09,1
CW,Willemstad,-68.94,12.11,2
AW,Oranjestad,-70.04,12.52,2
TH,Prachuap Khirikhan,99.96,12.55,1
TH,Hua Hin,99.96,12.56,1
AW,Noord,-70.04,12.57,1
TH,Hua Hin,99.96,12.57,1
TH,Muang Rayong,101.25,12.68,1
TH,Rayong,101.27,12.7,1
IN,Bangalore,77.59,12.91,1
TH,Banglamung,100.88,12.92,1
TH,Banglamung,100.88,12.93,4
TH,Chonburi,100.9,12.93,1
IN,Bangalore,77.61,12.94,1
TH,Chonburi,100.89,12.94,1
TH,Chon Buri,100.89,12.95,1
IN,Bangalore,77.61,12.97,1
IN,Bangalore,77.64,12.97,1
IN,Bangalore,77.57,12.99,1
IN,Bangalore,77.66,12.99,1
IN,Bangalore,77.73,12.99,1
IN,Chennai,80.22,12.99,1
IN,Bangalore,77.7,13,1
IN,Bangalore,77.56,13.01,1
IN,Bangalore,77.58,13.01,1
IN,Chennai,80.25,13.03,1
IN,Chennai,80.25,13.06,1
IN,Chennai,80.26,13.06,1
TH,Sriracha,100.92,13.08,1
IN,Chennai,80.21,13.09,1
PH,General Trias Cavite,123.92,13.12,1
TH,Sriracha,100.93,13.17,1
TH,Chonburi,100.93,13.18,1
TH,Chonburi,100.93,13.29,1
TH,Muang,100.97,13.34,1
TH,Ratchaburi,99.81,13.53,1
TH,Bangpakong,101.01,13.54,3
TH,Chachoengsao,101.01,13.54,1
TH,Muang,100.29,13.57,1
TH,Samutprakarn,100.61,13.58,1
TH,Muang,100.62,13.62,1
TH,Samutprakarn,100.71,13.63,1
PH,Naga City,123.2,13.63,1
TH,Bangkok,100.63,13.64,1
TH,Bangkok,100.65,13.65,1
TH,Bang Plea,100.68,13.65,1
TH,Bangkhuntien,100.44,13.66,1
TH,Samut Prakan,100.66,13.66,1
SV,La Libertad,-89.26,13.67,1
TH,Bangkok,100.45,13.67,1
TH,Yannawa,100.54,13.67,1
TH,Bangkok,100.63,13.67,1
TH,Bangna,100.63,13.67,1
TH,Bangkok,100.64,13.67,1
TH,Chachoengsao,101.05,13.67,1
SV,Antiguo Cuscatlan,-89.25,13.68,2
SV,San Salvador,-89.23,13.68,1
TH,Chomthong,100.47,13.68,1
TH,Bangkok,100.41,13.69,1
TH,Bangkok,100.5,13.69,1
TH,Prakanong,100.61,13.69,1
TH,Bangkok,100.65,13.69,1
TH,Prawet,100.65,13.69,2
TH,Bangphi,100.75,13.69,2
SV,San Salvador,-89.24,13.7,1
SV,San Salvador,-89.23,13.7,1
SV,San Salvador,-89.21,13.7,1
SV,SAN SALVADOR,-89.15,13.7,1
TH,Yannawa,100.54,13.7,2
SV,SAN SALVADOR,-89.24,13.71,1
SV,San Salvador,-89.18,13.71,1
TH,Bangkok,100.38,13.71,1
TH,Bangkae,100.41,13.71,1
TH,Phasi Charoen,100.43,13.71,1
TH,Bangkok,100.45,13.71,1
TH,Thonburi,100.48,13.71,1
TH,Bangkok,100.49,13.71,1
TH,Bangkhorlaem,100.51,13.71,1
TH,Bangkok,100.52,13.71,1
TH,Bangkok,100.46,13.72,1
TH,Klongsan,100.51,13.72,1
TH,Bangkok,100.52,13.72,1
TH,Bangrak,100.52,13.72,2
TH,Bangkok,100.53,13.72,1
TH,Sathorn,100.53,13.72,3
TH,Klongtoey,100.56,13.72,1
TH,Bangkok,100.57,13.72,2
TH,Klongtoey,100.57,13.72,1
TH,Klongtoey,100.58,13.72,1
TH,Bangkok,100.73,13.72,1
TH,Bangkok,100.53,13.73,1
TH,Bangluck,100.53,13.73,1
TH,Bangrak,100.53,13.73,4
TH,Pathumwan,100.53,13.73,1
TH,Bangkok,100.54,13.73,1
TH,Bangrak,100.54,13.73,1
TH,Sathorn,100.54,13.73,1
TH,Bangkok,100.56,13.73,1
TH,Bangkok,100.57,13.73,4
TH,Klongtoey,100.57,13.73,2
TH,Wattana,100.58,13.73,4
TH,Wattana,100.59,13.73,1
TH,Bangkok,100.5,13.74,1
TH,Bangkok,100.51,13.74,2
TH,Bangkok,100.52,13.74,1
TH,Bangkok,100.53,13.74,1
TH,Pathumwan,100.53,13.74,1
TH,Patumwan,100.53,13.74,1
TH,Bangkok,100.54,13.74,1
TH,Patumwan,100.54,13.74,3
TH,Bangkok,100.55,13.74,3
TH,Klong Toey,100.55,13.74,1
TH,Klongtey,100.55,13.74,1
TH,Patumwan,100.55,13.74,2
TH,Wattana,100.55,13.74,1
TH,Bangkok,100.56,13.74,1
TH,Klong Toey,100.56,13.74,1
TH,klongtoey,100.56,13.74,1
TH,Wattana,100.56,13.74,3
TH,Klong-toey Nua,100.57,13.74,1
TH,Wattana,100.57,13.74,1
TH,Huay Kwang,100.59,13.74,1
TH,Bangkok,100.6,13.74,1
TH,Saunlaung,100.63,13.74,1
TH,Phranakorn,100.49,13.75,1
TH,Bangkok,100.5,13.75,1
TH,Pomprabsutrupai,100.51,13.75,1
TH,Bangkok,100.53,13.75,3
TH,Pathumwan,100.53,13.75,1
TH,Patumwan,100.53,13.75,3
TH,Bangkok,100.54,13.75,3
TH,Pathumwan,100.54,13.75,2
TH,Patumwan,100.54,13.75,3
TH,Phayathai,100.54,13.75,1
TH,Ratchathewi,100.54,13.75,1
TH,Bangkok,100.55,13.75,1
TH,Wattana,100.55,13.75,2
TH,Bangkok,100.57,13.75,2
TH,Huaykwang,100.57,13.75,1
TH,Huaykwang,100.58,13.75,1
TH,Wangtonglang,100.58,13.75,2
TH,Bangkapi,100.61,13.75,1
TH,Suanluang,100.64,13.75,1
PH,Batangas City,121.07,13.75,1
TH,Bangkok,100.44,13.76,1
TH,Bangkok,100.47,13.76,1
TH,Bangkok Noi,100.49,13.76,1
TH,Pranakorn,100.5,13.76,1
TH,Rajthewi,100.53,13.76,1
TH,Bangkok,100.56,13.76,1
TH,Bangkok,100.57,13.76,1
TH,Huay Kwang,100.57,13.76,1
TH,Huaykwang,100.57,13.76,1
TH,Bangkok,100.8,13.76,1
PH,Batangas,121.06,13.76,1
TH,Nakhon Pathom,100.18,13.77,1
TH,Bangkok,100.41,13.77,1
TH,Talingchan,100.44,13.77,1
TH,Ratchathewi,100.53,13.77,1
TH,Bangkok,100.54,13.77,1
TH,Bangkok,100.57,13.77,1
TH,Huaykwang,100.57,13.77,1
TH,Wangthonglang,100.6,13.77,1
TH,Bangkapi,100.61,13.77,1
TH,Bangkapi,100.64,13.77,3
TH,Bangkok,100.64,13.77,1
TH,Bangkok,100.67,13.77,1
TH,Bangkok Noi,100.48,13.78,2
TH,Phayathai,100.54,13.78,1
TH,Saphansung,100.67,13.78,1
TH,Nakhon Pathom,100.28,13.79,1
TH,Dusit,100.52,13.79,1
TH,Huaykwang,100.57,13.79,1
TH,Bangkok,100.63,13.79,1
TH,Bangkok,100.61,13.8,2
TH,Bangkapi,100.62,13.8,1
TH,Bangkok,100.62,13.8,1
TH,Nonthaburi,100.45,13.81,1
TH,Bangkok,100.54,13.81,1
TH,Bangkok,100.56,13.81,1
TH,Lardprao,100.62,13.81,1
TH,Klongklum,100.65,13.81,1
TH,Bangkok,100.69,13.81,1
TH,Bang Kruai,100.45,13.82,1
TH,Chatuchak,100.56,13.82,2
TH,Bangkok,100.59,13.82,1
TH,Khannayao,100.68,13.82,1
TH,Chatuchak,100.57,13.83,1
TH,Chatujak,100.57,13.83,1
TH,Ladprao,100.61,13.83,1
TH,Bangkok,100.63,13.83,1
TH,Bangkok,100.66,13.83,1
TH,Bangkok,100.68,13.83,1
TH,Kannayao,100.68,13.83,1
TH,Bangkok,100.53,13.84,1
TH,Bangkok,100.57,13.84,1
TH,Bangkhen,100.54,13.86,1
TH,Bangkok,100.61,13.86,1
TH,Bangkok,100.63,13.86,1
TH,Bangkok,100.65,13.86,1
TH,Muang,100.5,13.87,1
TH,Bangkhen,100.6,13.87,1
TH,Nontha Buri,100.41,13.88,2
TH,Pakkred,100.55,13.88,1
TH,Pakkred,100.53,13.89,1
TH,Lanksi,100.56,13.89,1
TH,Bangkok,100.53,13.9,1
TH,Nonthaburi,100.54,13.91,1
TH,Pakkred,100.55,13.91,2
TH,Nonthaburi,100.47,13.92,1
TH,Don Muang,100.6,13.92,2
TH,Nonthaburi,100.55,13.94,1
TH,Saimai,100.62,13.94,1
PH,Lipa City,121.15,13.94,1
PH,Lipa City,121.16,13.95,1
TH,Prathumthani,100.59,13.96,1
SV,Santa Ana,-89.56,13.98,1
TH,Pathum Thani,100.62,13.99,1
TH,Thunburi,100.62,13.99,1
TH,Prathumthani,100.6,14.07,1
PH,Tagaytay City,120.94,14.1,1
PH,Tagaytay,120.95,14.1,1
TH,Pathum Thani,100.62,14.11,1
PH,Tagaytay City,120.96,14.11,1
PH,Batangas,121.15,14.11,1
PH,Tagaytay,120.97,14.13,1
TH,Phra Nakhon Si Ayutthaya,100.64,14.19,1
PH,Calamba City,121.16,14.2,1
TH,Ayutthaya,100.73,14.24,1
PH,Santa Rosa City,121.06,14.24,1
PH,Santa Rosa City,121.06,14.25,1
PH,Binan,121.13,14.25,1
PH,Sta. Rosa,121.07,14.26,1
PH,Sta Rosa,121.09,14.27,1
PH,Cavite City,120.87,14.28,1
PH,Dasmarinas,120.96,14.3,1
PH,Binan,121.07,14.31,1
PH,Dasmarinas,120.94,14.33,1
PH,Binan,121.09,14.33,1
TH,Phra Nakhon Si Ayutthaya,100.61,14.34,1
PH,San Pedro,121.04,14.35,1
GT,Guatemala,-90.31,14.36,1
PH,San Pedro,121.05,14.36,1
PH,Imus,120.94,14.37,1
PH,Las Pinas City,121.01,14.38,1
PH,Muntinlupa City,121.02,14.39,1
PH,Muntinlupa City,121.04,14.39,1
PH,Rosario,120.86,14.41,1
PH,Muntinlupa City,121.03,14.42,3
PH,Muntinlupa,121.04,14.42,1
PH,Muntinlupa City,121.04,14.42,2
PH,Las Pinas City,121.01,14.43,1
PH,Bacoor,120.95,14.44,1
PH,Las Pinas,121,14.44,1
PH,Paranaque City,121.03,14.44,1
PH,Las Pinas City,120.98,14.45,1
PH,Paranaque City,121.01,14.46,1
PH,Paranaque City,121.03,14.46,1
PH,Paranaque City,121.04,14.46,1
PH,Paranaque,121.02,14.47,1
PH,Paranaque City,120.99,14.48,1
PH,Paranaque,121.04,14.48,1
PH,Paranaque,121,14.51,1
PH,Paranaque City,120.99,14.52,1
PH,Newport City,121.02,14.52,1
PH,Pasay City,120.98,14.53,4
PH,Manila,120.99,14.53,1
PH,Taguig City,121.05,14.53,2
TH,Saraburi,100.95,14.54,1
PH,Pasay City,120.98,14.54,2
PH,Pasay City,120.99,14.54,1
PH,Pasay,121,14.54,1
PH,Pasay City,121,14.54,1
PH,Makati,121.01,14.54,1
PH,Makati,121.02,14.54,1
PH,Makati City,121.02,14.54,2
PH,Taguig City,121.06,14.54,1
PH,Angono,121.15,14.54,1
GT,San Jose Pinula,-90.45,14.55,1
PH,Makati,121.01,14.55,1
PH,Makati City,121.01,14.55,1
PH,Makati City,121.02,14.55,2
PH,Makati,121.03,14.55,1
PH,Makati City,121.03,14.55,5
PH,Makati,121.04,14.55,1
PH,Taguig,121.04,14.55,1
PH,Taguig City,121.04,14.55,1
PH,Taguig,121.05,14.55,2
PH,Taguig City,121.05,14.55,11
PH,Taguig City,121.06,14.55,1
PH,Pasay City,120.98,14.56,1
PH,Manila,120.99,14.56,2
PH,Makati,121.01,14.56,1
PH,Makati City,121.01,14.56,1
PH,Makati City,121.02,14.56,19
PH,Makati,121.03,14.56,1
PH,Makati City,121.03,14.56,3
PH,Makati City,121.04,14.56,2
PH,Taguig City,121.05,14.56,1
PH,Taguig City,121.06,14.56,1
PH,Pasig City,121.08,14.56,3
PH,Taytay,121.14,14.56,1
PH,Manila,120.98,14.57,1
PH,Quezon City,120.98,14.57,1
PH,Manila,120.99,14.57,1
PH,Makati,121.03,14.57,3
PH,Mandaluyong City,121.05,14.57,2
PH,Pasig City,121.06,14.57,4
PH,Pasig,121.09,14.57,1
PH,Manila,120.98,14.58,2
PH,Mandaluyong City,121.05,14.58,4
PH,Mandaluyong,121.06,14.58,1
PH,Mandaluyong City,121.06,14.58,3
PH,Manila,121.06,14.58,1
PH,Pasig City,121.06,14.58,2
PH,Pasig City,121.08,14.58,2
PH,Manila,120.98,14.59,2
PH,Manila,121,14.59,1
PH,Mandaluyong City,121.05,14.59,1
PH,Mandaluyong City,121.06,14.59,2
PH,Pasig City,121.06,14.59,3
PH,Quezon City,121.06,14.59,2
PH,Pasig City,121.07,14.59,1
PH,Pasig City,121.08,14.59,1
PH,Pasig City,121.11,14.59,2
PH,Antipolo,121.17,14.59,1
PH,Antipolo City,121.17,14.59,1
PH,Antipolo,121.18,14.59,1
GT,Guatemala City,-90.51,14.6,2
PH,Manila,120.97,14.6,2
PH,Manila,120.99,14.6,1
PH,Manila,121.02,14.6,1
PH,San Juan,121.03,14.6,1
PH,San Juan,121.05,14.6,3
PH,Quezon City,121.07,14.6,1
PH,Quezon City,121.08,14.6,1
PH,Antipolo,121.17,14.6,1
GT,Guatemala,-90.49,14.61,1
PH,Manila,120.99,14.61,3
PH,Quezon City,121.08,14.61,4
GT,Guatemala,-90.56,14.62,1
GT,Guatemala,-90.53,14.62,1
PH,Manila,120.99,14.62,1
PH,Quezon City,121.02,14.62,1
PH,Quezon City,121.03,14.62,1
PH,Quezon City,121.05,14.62,2
PH,Quezon,121.06,14.62,1
PH,Quezon City,121.06,14.62,1
PH,Cainta,121.1,14.62,1
PH,Quezon City,121,14.63,1
PH,Quezon City,121.03,14.63,2
PH,Quezon City,121.04,14.63,2
PH,Marikina City,121.08,14.63,1
PH,Antipolo,121.12,14.63,1
PH,Quezon City,121,14.64,1
PH,Quezon City,121.03,14.64,2
PH,Quezon City,121.04,14.64,1
PH,Quezon City,121.07,14.64,1
PH,Marikina City,121.1,14.64,1
PH,Quezon City,121.03,14.65,6
PH,Quezon City,121.05,14.65,1
PH,Quezon,121.06,14.65,1
PH,Quezon,121.07,14.65,1
PH,Quezon City,121.07,14.65,1
PH,Quezon City,121.08,14.65,1
TH,Pakchong,101.39,14.66,1
PH,Quezon City,121.03,14.66,3
PH,Quezon City,121.06,14.66,1
PH,Quezon City,121.04,14.67,1
PH,Balanga,120.53,14.68,1
PH,Quezon City,121.03,14.68,1
PH,Quezon City,121.08,14.68,2
PH,Quezon City,121.09,14.68,1
PH,San Mateo,121.11,14.68,1
PH,Valenzuela City,120.98,14.69,1
PH,Quezon City,121.07,14.7,1
PH,Quezon City,121.06,14.73,2
PH,Quezon City,121.06,14.74,1
PH,Marilao,120.96,14.75,1
PH,Marilao,120.96,14.76,1
TH,Lopburi,100.69,14.78,1
PH,San Jose Del Monte,121.07,14.81,1
PH,Olongapo City,120.28,14.82,1
PH,Olongapo City,120.3,14.82,1
PH,Balagtas,120.92,14.82,1
PH,Balagtas,120.91,14.83,1
PH,Malolos,120.82,14.85,1
PH,Guiguinto,120.88,14.85,1
TH,Surin,103.53,14.88,1
TH,Burirum,103.07,14.97,1
PH,Baliwag,120.89,14.97,1
TH,Muang Nakhonratchasima,102.08,14.98,1
TH,Nakhon Ratchasima,102.09,14.98,1
PH,San Fernando,120.68,15.04,1
PH,Mexico,120.7,15.05,1
PH,San Fernando,120.7,15.05,1
PH,San Fernando,120.65,15.06,1
PH,Mexico Pampanga,120.7,15.1,1
PH,Angeles City,120.59,15.15,2
PH,Angeles City,120.61,15.16,1
PH,Angeles City,120.58,15.17,2
PH,Angeles City,120.53,15.18,1
TH,Muang Ubon Ratchathani,104.82,15.24,1
TH,Ubon Ratchathani,104.85,15.26,1
PH,Tarlac City,120.6,15.43,1
PH,Tarlac City,120.6,15.48,1
PH,Cabanatuan City,120.97,15.49,1
TH,Nakhonsawan,100.12,15.69,1
PH,Dagupan,120.34,16.04,1
TH,Roi Et,103.62,16.06,1
TH,Maha Sarakham,103.28,16.2,1
PH,Baguio City,120.61,16.4,2
TH,Khon Kaen,102.82,16.41,1
PH,Baguio City,120.6,16.41,2
TH,Muang,102.83,16.43,2
MX,Tuxtla Gutierrez,-93.14,16.75,1
MX,Tuxtla Gutierrez,-93.08,16.75,1
MX,Acapulco,-99.78,16.77,1
MX,Acapulco,-99.81,16.79,1
MX,Acapulco,-99.85,16.84,1
TH,Muang Phitsanulok,100.23,16.84,1
MX,ACAPULCO,-99.91,16.85,1
MX,Acapulco,-99.87,16.86,3
MX,Medepec,-96.72,17.08,1
MX,Oaxaca,-96.72,17.08,1
TH,Muang,102.8,17.4,1
TH,Muang,102.79,17.41,1
TH,Muang Udon Thani,102.8,17.41,1
IN,Hyderabad,78.42,17.42,1
IN,Hyderabad,78.45,17.42,1
IN,Hyderabad,78.39,17.43,1
IN,Hyderabad,78.38,17.45,2
IN,Hyderabad,78.39,17.48,1
TH,"Muang,",102.74,17.87,1
MX,Lazaro Cardenas,-102.21,17.98,1
MX,Villahermosa,-92.97,17.98,1
PR,Ponce,-66.61,17.99,1
MX,Villahermosa,-92.95,18,1
MX,Villahermosa,-92.94,18,1
MX,Villahermosa,-92.95,18.01,1
MX,Villahermosa,-92.91,18.02,1
MX,Coatzacoalcos,-94.49,18.14,1
MX,Coatzacoalcos,-94.47,18.14,1
CN,三亚市,109.52,18.22,1
PR,Caguas,-66.04,18.23,1
CN,三亚市,109.64,18.23,1
CN,三亚市,109.51,18.25,1
CN,三亚市,109.5,18.26,1
CN,三亚市,109.5,18.27,1
TH,Muang,99.49,18.28,1
CN,三亚市,109.41,18.31,1
PR,Fajardo,-65.65,18.35,1
PR,Guaynabo,-66.11,18.36,1
PR,San Juan,-66.06,18.36,1
PR,San Juan,-66.07,18.37,1
PR,Bayamon,-66.17,18.38,1
PR,Carolina,-65.96,18.38,1
PR,Guaynabo,-66.11,18.4,1
PR,San Juan,-66.01,18.4,1
PR,Carolina,-66,18.4,1
PR,Bayamon,-66.16,18.41,1
PR,Guaynabo,-66.1,18.41,1
PR,San Juan,-66.07,18.42,2
PR,San Juan,-66.07,18.43,1
PR,Carolina,-66.02,18.44,1
PR,Carolina,-66,18.44,1
PR,San Juan,-66.06,18.45,1
PR,Dorado,-66.28,18.46,1
PR,San Juan,-66.09,18.46,1
PR,San Juan,-66.08,18.46,1
PR,Condado,-66.07,18.46,1
PR,San Juan,-66.11,18.47,1
IN,Pune,73.82,18.5,1
IN,Pune,73.84,18.52,1
IN,Pune,73.93,18.52,1
IN,Pune,73.94,18.52,1
IN,Pune,73.89,18.54,1
IN,Pune,73.95,18.55,1
IN,Pune,73.81,18.56,1
IN,Pune,73.92,18.56,1
MX,Ciudad del Carmen,-91.81,18.65,1
TH,Chiangmai,98.93,18.7,1
TH,Chiang Mai,98.97,18.77,1
TH,Muang,98.98,18.77,1
TH,Muang,99,18.78,1
TH,Chiang Mai,98.98,18.79,1
TH,Muang,98.99,18.79,1
TH,Chiang Mai,98.97,18.8,1
TH,Muang,98.97,18.8,1
TH,Muang Chiangmai,98.98,18.8,1
TH,Chaing Mai,99.02,18.8,1
MX,Cordoba,-96.93,18.89,1
MX,Cuernavaca,-99.23,18.92,1
IN,Mumbai,72.83,18.92,1
MX,Cuernavaca,-99.22,18.93,1
IN,Mumbai,72.82,18.93,1
IN,Mumbai,72.83,18.93,1
MX,Cuernavaca,-99.19,18.94,1
MX,Cuernavaca,-99.24,18.95,1
MX,Cuernavaca,-99.25,18.96,1
IN,Mumbai,72.81,18.96,1
MX,PUEBLA,-98.25,18.98,1
IN,Mumbai,72.82,19,1
IN,Mumbai,72.83,19,1
MX,PUEBLA,-98.21,19.01,1
IN,Mumbai,72.82,19.01,1
IN,Mumbai,72.84,19.01,1
